date,product_id,product_name,category,sub_category,cost_price,base_msrp,current_price,discount_pct,is_promotion,competitor_1_price,competitor_2_price,competitor_3_price,comp_avg_price,comp_min_price,price_diff_vs_comp_avg,price_ratio_vs_min,product_rating,rating_count,units_sold,revenue,gross_profit,profit_margin_pct,stock_level,stockout_flag,day_of_week,month,is_weekend,is_holiday,macro_economic_index,sales_channel
2025-08-14,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,44.27,1.6,0,45.17,44.48,41.39,43.68,41.39,0.59,1.0696,4.7,1820,23,1018.21,650.21,63.86,940,0,Thursday,8,0,0,94.68,Mobile App
2025-08-14,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,51.86,5.7,0,59.52,53.41,51.47,54.8,51.47,-2.94,1.0076,4.5,510,28,1452.08,836.08,57.58,410,0,Thursday,8,0,0,94.68,Mobile App
2025-08-14,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,111.11,7.4,0,120.17,117.8,115.3,117.76,115.3,-6.65,0.9637,4.6,980,32,3555.52,2019.52,56.8,310,0,Thursday,8,0,0,94.68,Amazon Marketplace
2025-08-14,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,93.79,6.2,0,98.78,94.7,91.77,95.08,91.77,-1.29,1.022,4.7,3450,36,3376.44,1756.44,52.02,390,0,Thursday,8,0,0,94.68,Amazon Marketplace
2025-08-14,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,178.97,5.8,0,183.89,179.32,161.38,174.86,161.38,4.11,1.109,4.5,1120,25,4474.25,2099.25,46.92,210,0,Thursday,8,0,0,94.68,Mobile App
2025-08-14,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,128.95,0.8,0,124.89,123.5,120.49,122.96,120.49,5.99,1.0702,4.6,1430,26,3352.7,1922.7,57.35,480,0,Thursday,8,0,0,94.68,Mobile App
2025-08-14,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,46.64,6.7,0,50.46,53.14,52.28,51.96,50.46,-5.32,0.9243,4.4,890,37,1725.68,1059.68,61.41,720,0,Thursday,8,0,0,94.68,Amazon Marketplace
2025-08-14,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,28.55,4.8,0,30.95,29.32,29.11,29.79,29.11,-1.24,0.9808,4.8,2890,24,685.2,481.2,70.23,1100,0,Thursday,8,0,0,94.68,Amazon Marketplace
2025-08-14,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,55.55,7.4,0,62.23,61.03,63.59,62.28,61.03,-6.73,0.9102,4.6,1640,35,1944.25,1104.25,56.8,580,0,Thursday,8,0,0,94.68,Direct Web Store
2025-08-14,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,32.51,7.1,0,31.72,35.33,34.15,33.73,31.72,-1.22,1.0249,4.5,1210,25,812.75,537.75,66.16,870,0,Thursday,8,0,0,94.68,Direct Web Store
2025-08-14,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,39.87,0.3,0,42.03,36.94,37.18,38.72,36.94,1.15,1.0793,4.7,780,21,837.27,522.27,62.38,420,0,Thursday,8,0,0,94.68,Mobile App
2025-08-14,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,262.91,6.1,0,285.5,274.15,265.5,275.05,265.5,-12.14,0.9902,4.8,2340,25,6572.75,3072.75,46.75,160,0,Thursday,8,0,0,94.68,Amazon Marketplace
2025-08-14,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,23.27,6.9,0,25.81,24.32,22.19,24.11,22.19,-0.84,1.0487,4.9,5600,25,581.75,356.75,61.32,1500,0,Thursday,8,0,0,94.68,Amazon Marketplace
2025-08-14,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,87.2,3.1,0,93.72,84.25,90.19,89.39,84.25,-2.19,1.035,4.4,430,29,2528.8,1310.8,51.83,290,0,Thursday,8,0,0,94.68,Amazon Marketplace
2025-08-15,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,192.39,3.8,0,197.57,187.73,197.48,194.26,187.73,-1.87,1.0248,4.6,1240,18,3463.02,1483.02,42.82,450,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,330.74,5.5,0,332.13,338.54,322.47,331.05,322.47,-0.31,1.0256,4.7,890,30,9922.2,3622.2,36.51,280,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,144.74,3.5,0,156.17,135.89,136.11,142.72,135.89,2.02,1.0651,4.4,2150,23,3329.02,1604.02,48.18,600,0,Friday,8,0,0,93.95,Direct Web Store
2025-08-15,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,39.31,1.7,0,41.76,40.59,39.03,40.46,39.03,-1.15,1.0072,4.8,4320,26,1022.06,658.06,64.39,1200,0,Friday,8,0,0,93.95,Direct Web Store
2025-08-15,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,49.54,0.9,0,50.22,49.11,44.03,47.79,44.03,1.75,1.1251,4.5,3100,20,990.8,550.8,55.59,850,0,Friday,8,0,0,93.95,Direct Web Store
2025-08-15,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,66.56,4.9,0,68.55,66.77,66.63,67.32,66.63,-0.76,0.9989,4.3,640,32,2129.92,1233.92,57.93,520,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,43.06,4.3,0,47.01,47.05,41.89,45.32,41.89,-2.26,1.0279,4.7,1820,29,1248.74,784.74,62.84,940,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,54.72,0.5,0,53.33,55.9,49.88,53.04,49.88,1.68,1.097,4.5,510,23,1258.56,752.56,59.8,410,0,Friday,8,0,0,93.95,Amazon Marketplace
2025-08-15,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,118.43,1.3,0,118.98,115.39,118.72,117.7,115.39,0.73,1.0263,4.6,980,31,3671.33,2183.33,59.47,310,0,Friday,8,0,0,93.95,Direct Web Store
2025-08-15,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,95.59,4.4,0,104.09,99.69,100.42,101.4,99.69,-5.81,0.9589,4.7,3450,31,2963.29,1568.29,52.92,390,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,185.05,2.6,0,188.35,200.06,183.72,190.71,183.72,-5.66,1.0072,4.5,1120,31,5736.55,2791.55,48.66,210,0,Friday,8,0,0,93.95,Direct Web Store
2025-08-15,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,127.39,2.0,0,125.6,132.09,116.86,124.85,116.86,2.54,1.0901,4.6,1430,22,2802.58,1592.58,56.83,480,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,48.39,3.2,0,48.76,44.29,41.33,44.79,41.33,3.6,1.1708,4.4,890,33,1596.87,1002.87,62.8,720,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,27.98,6.7,0,29.83,27.35,26.37,27.85,26.37,0.13,1.0611,4.8,2890,27,755.46,525.96,69.62,1100,0,Friday,8,0,0,93.95,Amazon Marketplace
2025-08-15,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,55.37,7.7,0,63.01,60.94,56.27,60.07,56.27,-4.7,0.984,4.6,1640,31,1716.47,972.47,56.66,580,0,Friday,8,0,0,93.95,Direct Web Store
2025-08-15,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,32.75,6.4,0,35.84,34.18,36.54,35.52,34.18,-2.77,0.9582,4.5,1210,23,753.25,500.25,66.41,870,0,Friday,8,0,0,93.95,Amazon Marketplace
2025-08-15,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,38.95,2.6,0,39.17,38.52,34.64,37.44,34.64,1.51,1.1244,4.7,780,37,1441.15,886.15,61.49,420,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,268.51,4.1,0,280.21,282.96,270.45,277.87,270.45,-9.36,0.9928,4.8,2340,25,6712.75,3212.75,47.86,160,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,23.29,6.8,0,24.64,25.31,24.92,24.96,24.64,-1.67,0.9452,4.9,5600,29,675.41,414.41,61.36,1500,0,Friday,8,0,0,93.95,Mobile App
2025-08-15,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,84.41,6.2,0,89.99,93.77,90.17,91.31,89.99,-6.9,0.938,4.4,430,41,3460.81,1738.81,50.24,290,0,Friday,8,0,0,93.95,Direct Web Store
2025-08-16,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,193.79,3.1,0,205.07,177.94,179.38,187.46,177.94,6.33,1.0891,4.6,1240,28,5426.12,2346.12,43.24,450,0,Saturday,8,1,0,95.64,Direct Web Store
2025-08-16,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,341.59,2.4,0,350.38,345.23,333.38,343.0,333.38,-1.41,1.0246,4.7,890,39,13322.01,5132.01,38.52,280,0,Saturday,8,1,0,95.64,Mobile App
2025-08-16,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,140.54,6.3,0,153.12,131.22,148.54,144.29,131.22,-3.75,1.071,4.4,2150,51,7167.54,3342.54,46.63,600,0,Saturday,8,1,0,95.64,Amazon Marketplace
2025-08-16,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,38.35,4.1,0,41.87,37.1,37.82,38.93,37.1,-0.58,1.0337,4.8,4320,24,920.4,584.4,63.49,1200,0,Saturday,8,1,0,95.64,Mobile App
2025-08-16,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,46.14,7.7,0,51.06,46.86,41.98,46.63,41.98,-0.49,1.0991,4.5,3100,37,1707.18,893.18,52.32,850,0,Saturday,8,1,0,95.64,Mobile App
2025-08-16,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,66.77,4.6,0,69.99,68.53,64.42,67.65,64.42,-0.88,1.0365,4.3,640,31,2069.87,1201.87,58.06,520,0,Saturday,8,1,0,95.64,Mobile App
2025-08-16,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,42.7,5.1,0,43.08,39.54,36.16,39.59,36.16,3.11,1.1809,4.7,1820,37,1579.9,987.9,62.53,940,0,Saturday,8,1,0,95.64,Mobile App
2025-08-16,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,51.2,6.9,0,55.03,52.34,47.54,51.64,47.54,-0.44,1.077,4.5,510,41,2099.2,1197.2,57.03,410,0,Saturday,8,1,0,95.64,Amazon Marketplace
2025-08-16,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,112.67,6.1,0,112.12,119.79,113.55,115.15,112.12,-2.48,1.0049,4.6,980,20,2253.4,1293.4,57.4,310,0,Saturday,8,1,0,95.64,Direct Web Store
2025-08-16,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,96.79,3.2,0,99.54,90.28,90.19,93.34,90.19,3.45,1.0732,4.7,3450,23,2226.17,1191.17,53.51,390,0,Saturday,8,1,0,95.64,Direct Web Store
2025-08-16,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,178.02,6.3,0,192.23,188.89,180.52,187.21,180.52,-9.19,0.9862,4.5,1120,36,6408.72,2988.72,46.64,210,0,Saturday,8,1,0,95.64,Direct Web Store
2025-08-16,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,124.01,4.6,0,137.98,128.8,125.63,130.8,125.63,-6.79,0.9871,4.6,1430,33,4092.33,2277.33,55.65,480,0,Saturday,8,1,0,95.64,Amazon Marketplace
2025-08-16,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,47.59,4.8,0,52.35,45.93,50.8,49.69,45.93,-2.1,1.0361,4.4,890,44,2093.96,1301.96,62.18,720,0,Saturday,8,1,0,95.64,Direct Web Store
2025-08-16,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,29.15,2.8,0,30.54,31.04,27.45,29.68,27.45,-0.53,1.0619,4.8,2890,34,991.1,702.1,70.84,1100,0,Saturday,8,1,0,95.64,Mobile App
2025-08-16,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,59.33,1.1,0,62.96,60.97,65.97,63.3,60.97,-3.97,0.9731,4.6,1640,40,2373.2,1413.2,59.55,580,0,Saturday,8,1,0,95.64,Mobile App
2025-08-16,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,33.52,4.2,0,34.58,34.56,33.39,34.18,33.39,-0.66,1.0039,4.5,1210,41,1374.32,923.32,67.18,870,0,Saturday,8,1,0,95.64,Mobile App
2025-08-16,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,39.95,0.1,0,42.64,36.59,41.75,40.33,36.59,-0.38,1.0918,4.7,780,37,1478.15,923.15,62.45,420,0,Saturday,8,1,0,95.64,Direct Web Store
2025-08-16,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,262.07,6.4,0,273.11,283.05,252.62,269.59,252.62,-7.52,1.0374,4.8,2340,32,8386.24,3906.24,46.58,160,0,Saturday,8,1,0,95.64,Amazon Marketplace
2025-08-16,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,24.59,1.6,0,26.28,25.21,25.41,25.63,25.21,-1.04,0.9754,4.9,5600,45,1106.55,701.55,63.4,1500,0,Saturday,8,1,0,95.64,Mobile App
2025-08-16,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,83.15,7.6,0,87.57,83.54,80.61,83.91,80.61,-0.76,1.0315,4.4,430,43,3575.45,1769.45,49.49,290,0,Saturday,8,1,0,95.64,Mobile App
2025-08-17,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,185.99,7.0,0,206.45,179.03,185.87,190.45,179.03,-4.46,1.0389,4.6,1240,34,6323.66,2583.66,40.86,450,0,Sunday,8,1,0,94.34,Amazon Marketplace
2025-08-17,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,343.69,1.8,0,337.28,315.96,339.56,330.93,315.96,12.76,1.0878,4.7,890,27,9279.63,3609.63,38.9,280,0,Sunday,8,1,0,94.34,Direct Web Store
2025-08-17,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,138.29,7.8,0,149.9,140.22,155.19,148.44,140.22,-10.15,0.9862,4.4,2150,40,5531.6,2531.6,45.77,600,0,Sunday,8,1,0,94.34,Direct Web Store
2025-08-17,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,39.31,1.7,0,39.7,38.78,40.04,39.51,38.78,-0.2,1.0137,4.8,4320,36,1415.16,911.16,64.39,1200,0,Sunday,8,1,0,94.34,Amazon Marketplace
2025-08-17,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,46.79,6.4,0,49.73,49.75,52.46,50.65,49.73,-3.86,0.9409,4.5,3100,43,2011.97,1065.97,52.98,850,0,Sunday,8,1,0,94.34,Amazon Marketplace
2025-08-17,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,67.47,3.6,0,74.96,70.07,71.08,72.04,70.07,-4.57,0.9629,4.3,640,34,2293.98,1341.98,58.5,520,0,Sunday,8,1,0,94.34,Amazon Marketplace
2025-08-17,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,44.5,1.1,0,44.2,46.13,43.59,44.64,43.59,-0.14,1.0209,4.7,1820,35,1557.5,997.5,64.04,940,0,Sunday,8,1,0,94.34,Amazon Marketplace
2025-08-17,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,52.46,4.6,0,50.64,56.2,48.34,51.73,48.34,0.73,1.0852,4.5,510,34,1783.64,1035.64,58.06,410,0,Sunday,8,1,0,94.34,Amazon Marketplace
2025-08-17,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,117.71,1.9,0,116.28,114.23,106.39,112.3,106.39,5.41,1.1064,4.6,980,32,3766.72,2230.72,59.22,310,0,Sunday,8,1,0,94.34,Amazon Marketplace
2025-08-17,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,99.19,0.8,0,98.53,100.93,87.91,95.79,87.91,3.4,1.1283,4.7,3450,22,2182.18,1192.18,54.63,390,0,Sunday,8,1,0,94.34,Direct Web Store
2025-08-17,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,175.74,7.5,0,196.97,164.2,190.51,183.89,164.2,-8.15,1.0703,4.5,1120,28,4920.72,2260.72,45.94,210,0,Sunday,8,1,0,94.34,Mobile App
2025-08-17,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,125.31,3.6,0,121.84,125.05,112.86,119.92,112.86,5.39,1.1103,4.6,1430,31,3884.61,2179.61,56.11,480,0,Sunday,8,1,0,94.34,Mobile App
2025-08-17,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,49.59,0.8,0,48.08,53.48,48.96,50.17,48.08,-0.58,1.0314,4.4,890,50,2479.5,1579.5,63.7,720,0,Sunday,8,1,0,94.34,Direct Web Store
2025-08-17,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,29.66,1.1,0,28.79,29.2,28.37,28.79,28.37,0.87,1.0455,4.8,2890,31,919.46,655.96,71.34,1100,0,Sunday,8,1,0,94.34,Direct Web Store
2025-08-17,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,55.55,7.4,0,60.53,62.59,56.91,60.01,56.91,-4.46,0.9761,4.6,1640,45,2499.75,1419.75,56.8,580,0,Sunday,8,1,0,94.34,Direct Web Store
2025-08-17,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,33.03,5.6,0,35.18,35.87,35.25,35.43,35.18,-2.4,0.9389,4.5,1210,32,1056.96,704.96,66.7,870,0,Sunday,8,1,0,94.34,Mobile App
2025-08-17,PROD_SPRT_001,TrailBlazer Lightweight Aluminum Trekking Poles,Sports & Outdoors,Outdoor Gear,15.0,39.99,37.55,6.1,0,42.13,39.3,37.65,39.69,37.65,-2.14,0.9973,4.7,780,31,1164.05,699.05,60.05,420,0,Sunday,8,1,0,94.34,Mobile App
2025-08-17,PROD_SPRT_002,FlexCore Adjustable Dumbbell Set (5-52.5 lbs),Sports & Outdoors,Fitness,140.0,279.99,262.35,6.3,0,287.81,269.9,236.8,264.84,236.8,-2.49,1.1079,4.8,2340,42,11018.7,5138.7,46.64,160,0,Sunday,8,1,0,94.34,Mobile App
2025-08-17,PROD_SPRT_003,HydroShield 32oz Insulated Stainless Steel Bottle,Sports & Outdoors,Hydration,9.0,24.99,24.97,0.1,0,23.45,24.65,24.99,24.36,23.45,0.61,1.0648,4.9,5600,27,674.19,431.19,63.96,1500,0,Sunday,8,1,0,94.34,Direct Web Store
2025-08-17,PROD_SPRT_004,AeroGlide High-Speed Folding Kick Scooter,Sports & Outdoors,Action Sports,42.0,89.99,86.93,3.4,0,93.83,85.55,92.82,90.73,85.55,-3.8,1.0161,4.4,430,35,3042.55,1572.55,51.69,290,0,Sunday,8,1,0,94.34,Amazon Marketplace
2025-08-18,PROD_ELEC_001,Aura Pro Wireless Noise-Cancelling Headphones,Electronics,Audio,110.0,199.99,171.79,14.1,1,194.18,195.57,208.96,199.57,194.18,-27.78,0.8847,4.6,1240,57,9792.03,3522.03,35.97,450,0,Monday,8,0,0,94.98,Direct Web Store
2025-08-18,PROD_ELEC_002,UltraView 27-inch 4K UHD Gaming Monitor,Electronics,Monitors,210.0,349.99,309.74,11.5,1,353.37,337.14,302.84,331.12,302.84,-21.38,1.0228,4.7,890,55,17035.7,5485.7,32.2,280,0,Monday,8,0,0,94.98,Direct Web Store
2025-08-18,PROD_ELEC_003,Vortex Pulse Smartwatch with Heart Rate & GPS,Electronics,Wearables,75.0,149.99,133.04,11.3,1,147.66,150.14,130.02,142.61,130.02,-9.57,1.0232,4.4,2150,44,5853.76,2553.76,43.63,600,0,Monday,8,0,0,94.98,Amazon Marketplace
2025-08-18,PROD_ELEC_004,HyperCharge 65W GaN Fast Charger Multi-Port,Electronics,Accessories,14.0,39.99,34.19,14.5,1,43.52,39.77,35.81,39.7,35.81,-5.51,0.9548,4.8,4320,61,2085.59,1231.59,59.05,1200,0,Monday,8,0,0,94.98,Amazon Marketplace
2025-08-18,PROD_ELEC_005,NovaCast 4K Streaming Media Player HDR,Electronics,Home Entertainment,22.0,49.99,42.64,14.7,1,48.94,50.2,48.59,49.24,48.59,-6.6,0.8775,4.5,3100,50,2132.0,1032.0,48.41,850,0,Monday,8,0,0,94.98,Mobile App
2025-08-18,PROD_APP_001,AeroFit Men's Breathable Running Performance Jacket,Apparel,Activewear,28.0,69.99,55.08,21.3,1,70.33,62.35,66.93,66.54,62.35,-11.46,0.8834,4.3,640,82,4516.56,2220.56,49.16,520,1,Monday,8,0,0,94.98,Mobile App
2025-08-18,PROD_APP_002,Lumina Seamless High-Waist Workout Leggings,Apparel,Activewear,16.0,44.99,38.47,14.5,1,44.4,44.79,43.23,44.14,43.23,-5.67,0.8899,4.7,1820,73,2808.31,1640.31,58.41,940,0,Monday,8,0,0,94.98,Amazon Marketplace
2025-08-18,PROD_APP_003,Oxford Heritage Slim-Fit Organic Cotton Shirt,Apparel,Casual Wear,22.0,54.99,43.72,20.5,1,52.98,53.03,49.65,51.89,49.65,-8.17,0.8806,4.5,510,76,3322.72,1650.72,49.68,410,1,Monday,8,0,0,94.98,Mobile App
2025-08-18,PROD_APP_004,ThermalShield Lightweight Down Winter Puffer,Apparel,Outerwear,48.0,119.99,106.67,11.1,1,124.65,116.99,120.77,120.8,116.99,-14.13,0.9118,4.6,980,61,6506.87,3578.87,55.0,310,0,Monday,8,0,0,94.98,Direct Web Store
2025-08-18,PROD_HOME_001,ChefMaster 8-in-1 Digital Air Fryer & Roaster 6Qt,Home & Kitchen,Kitchen Appliances,45.0,99.99,76.79,23.2,1,97.25,102.52,84.82,94.86,84.82,-18.07,0.9053,4.7,3450,72,5528.88,2288.88,41.4,390,0,Monday,8,0,0,94.98,Direct Web Store
2025-08-18,PROD_HOME_002,BaristaTouch 15-Bar Espresso & Cappuccino Machine,Home & Kitchen,Coffee Machines,95.0,189.99,145.53,23.4,1,192.22,177.7,175.09,181.67,175.09,-36.14,0.8312,4.5,1120,56,8149.68,2829.68,34.72,210,0,Monday,8,0,0,94.98,Mobile App
2025-08-18,PROD_HOME_003,PureBreeze HEPA Smart Air Purifier with Sensor,Home & Kitchen,Home Appliances,55.0,129.99,100.48,22.7,1,131.71,121.99,121.07,124.92,121.07,-24.44,0.8299,4.6,1430,82,8239.36,3729.36,45.26,480,0,Monday,8,0,0,94.98,Direct Web Store
2025-08-18,PROD_HOME_004,ErgoRest Memory Foam Ergonomic Pillow Pair,Home & Kitchen,Bedding,18.0,49.99,37.94,24.1,1,49.91,51.12,48.7,49.91,48.7,-11.97,0.7791,4.4,890,95,3604.3,1894.3,52.56,720,0,Monday,8,0,0,94.98,Mobile App
2025-08-18,PROD_BEAU_001,Radiance Renewal Peptide & Vitamin C Facial Serum,Health & Beauty,Skincare,8.5,29.99,24.14,19.5,1,30.81,29.86,28.22,29.63,28.22,-5.49,0.8554,4.8,2890,59,1424.26,922.76,64.79,1100,0,Monday,8,0,0,94.98,Direct Web Store
2025-08-18,PROD_BEAU_002,SonicShine Ultrasonic Electric Toothbrush Set,Health & Beauty,Oral Care,24.0,59.99,47.63,20.6,1,62.75,55.67,62.64,60.35,55.67,-12.72,0.8556,4.6,1640,80,3810.4,1890.4,49.61,580,0,Monday,8,0,0,94.98,Mobile App
2025-08-18,PROD_BEAU_003,VitalGlow Deep Moisturizing Hydration Complex,Health & Beauty,Skincare,11.0,34.99,26.52,24.2,1,34.96,35.27,33.74,34.66,33.74,-8.14,0.786,4.5,1210,65,1723.8,1008.8,58.52,870,0,Monday,8,0,0,94.98,Amazon Marketplace
